movieID,title,year,description,ratings_sum,review_count
116410.0,Ghosts of Mississippi,1996,A Mississippi district attorney and the widow of Medgar Evers struggle to finally bring a white racist to justice for the 1963 murder of the civil rights leader.,75.5,25.0
115641.0,Beavis and Butt-Head Do America,1996,The dim-witted teen duo of Beavis and Butt-Head travel across America in search of their stolen television set.,70.5,25.0
117571.0,Scream,1996,"A year after the murder of her mother, a teenage girl is terrorized by a new killer, who targets the girl and her friends by using horror films as part of a deadly game.",79.5,25.0
104691.0,"Last of the Mohicans, The",1992,Three trappers protect the daughters of a British Colonel in the midst of the French and Indian War.,90.5,25.0
117038.0,Michael,1996,Two tabloid reporters checking out a report of the Archangel Michael living with an old woman find that it's true. But that's not the only surprise.,81.5,25.0
116477.0,Hamlet,1996,"Hamlet, Prince of Denmark, returns home to find his father murdered and his mother remarrying the murderer, his uncle. Meanwhile, war is brewing.",87.5,25.0
117091.0,Mother,1996,"A neurotic, twice-divorced sci-fi writer moves back in with his mother to solve his personal problems.",78.0,25.0
116250.0,Evita,1996,"The hit musical based on the life of Evita Duarte, a B-picture Argentinian actress who eventually became the wife of Argentinian president Juan Perón, and the most beloved and hated woman in Argentina.",63.0,25.0
67959.0,Walkabout,1971,"Two city-bred siblings are stranded in the Australian Outback, where they learn to survive with the aid of an Aboriginal boy on his ""walkabout"": a ritual separation from his tribe.",81.5,25.0
119731.0,Murder at 1600,1997,A young woman is murdered in the White House. Homicide detective Regis (,54.0,25.0
119115.0,Fierce Creatures,1997,Zookeepers struggle to deal with the policies of changing directors.,72.5,25.0
116704.0,First Strike, ,This fourth installment of Chan's Police Story film franchise has our hero trying to locate a missing nuclear warhead.,63.5,25.0
118708.0,Beverly Hills Ninja,1997,A man tries to rescue a woman with a little help from his half brother.,41.5,25.0
119664.0,Metro,1997,A Hostage Negotiator teams up with a Sharpshooter to bring down a dangerous jewel thief.,69.5,25.0
118928.0,Dante's Peak,1997,"A vulcanologist arrives at a countryside town recently named the second most desirable place to live in America, and discovers that the long dormant volcano, Dante's Peak, may wake up at any moment.",57.0,25.0
106387.0,Benny & Joon,1993,A mentally ill young woman finds her love in an eccentric man who models himself after Buster Keaton.,92.0,25.0
119640.0,McHale's Navy,1997,The former World War II Naval captain of PT-73 - now a fun-loving black marketeer - reunites with his crew to battle a bumbling Russian terrorist. Based on the hit 1960s television show.,52.5,25.0
116790.0,Kolya, ,A confirmed bachelor is in for the surprise of his life when a get-rich-quick scheme backfires - setting off a wild set of circumstances - and leaving him with a pint-sized new roommate.,85.0,25.0
118111.0,Waiting for Guffman,1996,An aspiring director and the marginally talented amateur cast of a hokey small-town Missouri musical production go overboard when they learn that someone from Broadway will be in attendance.,75.0,25.0
118691.0,"Beautician and the Beast, The",1997,"A New York City cosmetologist, mistakenly thought to be a science teacher, is offered a job to teach the children of an Eastern European dictator.",49.5,25.0
119141.0,Fools Rush In,1997,"After a one night stand with Alex, Isabel realizes that she is pregnant and they decide to get married. However, along with the marriage comes compromise of one's own cultural traditions.",63.5,25.0
118548.0,Absolute Power,1997,Career thief Luther Whitney (,74.0,25.0
120434.0,Vegas Vacation, ,"In the fourth outing for the vacation franchise, the Griswolds have to survive Vegas fever when they go to Las Vegas for a fun family vacation.",51.5,25.0
116922.0,Lost Highway,1997,"After a bizarre encounter at a party with a stranger, a jazz saxophonist is framed for the murder of his wife and sent to prison, where he inexplicably morphs into a young mechanic, gets released, and begins leading a new life.",90.0,25.0
119008.0,Donnie Brasco,1997,"An FBI undercover agent infiltrates the mob and finds himself identifying more with the mafia life, at the expense of his regular one.",78.0,25.0
118750.0,Booty Call,1997,Two friends who have gone too long without sex set out to get some.,45.5,25.0
119432.0,Jungle2Jungle, ,"A man learns he has a thirteen-year-old son who was raised in the jungle and brings the boy to New York City, turning his life upside down in the process.",44.0,25.0
119951.0,Private Parts,1997,"The autobiographical story of Howard Stern, the radio rebel who is now also a TV personality, an author and a movie star.",79.0,25.0
120053.0,"Saint, The",1997,"Simon Templar (The Saint), is a thief for hire, whose latest job to steal the secret process for cold fusion puts him at odds with a traitor bent on toppling the Russian government, as well as the woman who holds its secret.",69.5,25.0
120152.0,Smilla's Sense of Snow,1997,"A 6 y.o. Inuit boy runs off a snowy roof in Copenhagen and dies. Smilla, a half Inuit who lives in the building and knows the boy, looks into it. What makes an acrophobic boy run up on the roof? The clues take her to Greenland.",62.5,25.0
115964.0,Crash,1996,"After getting into a serious car accident, a TV director discovers an underground sub-culture of scarred, omnisexual car-crash victims who use car accidents and the raw sexual energy they produce to try to rejuvenate his sex life with his wife.",71.0,25.0
116041.0,"Daytrippers, The",1996,"When a happily-married woman discovers a love letter written by her husband to an unknown person, she enlists her dysfunctional family to discover the truth.",83.0,25.0
119528.0,Liar Liar,1997,A fast-track lawyer can't lie for 24 hours due to his son's birthday wish after he disappoints his son for the last time.,74.0,25.0
120094.0,Selena,1997,"The true story of Selena Quintanilla, a Texas-born Tejano singer who rose from cult status to performing at the Astrodome, as well as having chart topping albums on the Latin music charts.",72.0,25.0
118972.0,"Devil's Own, The",1997,"A police officer uncovers the real identity of his house-guest, an I.R.A. terrorist in hiding.",64.0,25.0
119381.0,Inventing the Abbotts,1997,Two working class brothers court three wealthy and beautiful sisters in a small Illinois town.,73.5,25.0
118615.0,Anaconda,1997,"A ""National Geographic"" film crew is taken hostage by an insane hunter, who forces them along on his quest to capture the world's largest - and deadliest - snake.",54.0,25.0
119229.0,Grosse Pointe Blank,1997,"Martin Blank is a professional assassin. He is sent on a mission to a small Detroit suburb, Grosse Pointe, and, by coincidence, his ten-year high school reunion party is taking place there at the same time.",85.0,25.0
118541.0,8 Heads in a Duffel Bag,1997,"A mob bagman finds that his luggage, containing the proof of his gang's latest hit, has been switched.",50.5,25.0
120032.0,Romy and Michele's High School Reunion,1997,"Two dim-witted, inseparable friends hit the road for their ten-year high school reunion and concoct an elaborate lie about their lives in order to impress their classmates.",63.0,25.0
120461.0,Volcano,1997,"A volcano erupts in downtown Los Angeles, threatening to destroy the city.",60.0,25.0
118655.0,Austin Powers: International Man of Mystery,1997,"A 1960s secret agent is brought out of cryofreeze to oppose his greatest enemy in the 1990s, where his social attitudes are glaringly out of place.",79.5,25.0
118771.0,Breakdown,1997,A man searches for his missing wife after his car breaks down in the middle of the desert.,86.0,25.0
119116.0,"Fifth Element, The",1997,"In the colorful future, a cab driver unwittingly becomes the central figure in the search for a legendary cosmic weapon to keep Evil and Mr. Zorg at bay.",90.5,25.0
117615.0,Shall We Dance?, ,A successful but unhappy Japanese accountant finds the missing passion in his life when he begins to secretly take ballroom dance lessons.,84.5,25.0
118556.0,Addicted to Love,1997,"Maggie's and Sam's former partners are in love; she wants revenge and he wants his lost love back, so they work together to break up the happy couple.",69.5,25.0
115744.0,Brassed Off,1996,"The coal mine in a northern English village may be closing, which would also mean the end of the miners' brass band.",75.0,25.0
119567.0,"Lost World: Jurassic Park, The",1997,"A research team is sent to the Jurassic Park Site B island to study the dinosaurs there, while an InGen team approaches with another agenda.",69.5,25.0
118880.0,Con Air,1997,Newly paroled ex-con and former U.S. Ranger Cameron Poe finds himself trapped in a prisoner transport plane when the passengers seize control.,79.5,25.0
114134.0,"Pillow Book, The",1996,A woman with a body writing fetish seeks to find a combined lover and calligrapher.,75.5,25.0
120179.0,Speed 2: Cruise Control,1997,A computer hacker breaks into the computer system of the Seabourn Legend cruise liner and sets it speeding on a collision course into a gigantic oil tanker.,48.5,25.0
118688.0,Batman & Robin,1997,Batman and Robin try to keep their relationship together even as they must stop Mr. Freeze and Poison Ivy from freezing Gotham City.,53.5,25.0
119282.0,Hercules,1997,The son of Zeus and Hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it.,74.0,25.0
119738.0,My Best Friend's Wedding,1997,"When a woman's long-time friend reveals he's engaged, she realizes she loves him herself and sets out to get him, with only days before the wedding.",76.5,25.0
119094.0,Face/Off,1997,"In order to foil a terrorist plot, an FBI agent undergoes facial transplant surgery and assumes the identity of a criminal mastermind, who murdered his only son. The plan turns sour when the criminal wakes up prematurely and seeks revenge.",75.5,25.0
119654.0,Men in Black, ,A police officer joins a secret organization that polices and monitors extraterrestrial interactions on Earth.,87.0,25.0
118884.0,Contact,1997,"Dr. Ellie Arroway, after years of searching, finds conclusive radio proof of extraterrestrial intelligence, sending plans for a mysterious machine.",93.5,25.0
119173.0,G.I. Jane,1997,A female Senator succeeds in enrolling a woman into Combined Reconnaissance Team training where everyone expects her to fail.,64.0,25.0
82198.0,Conan the Barbarian,1982,"A young boy, Conan, becomes a slave after his parents are killed and tribe destroyed by a savage warlord and sorcerer, Thulsa Doom. When he grows up he becomes a fearless, invincible fighter. Set free, he plots revenge against Thulsa Doom.",71.5,25.0
119190.0,George of the Jungle,1997,A man raised in the jungle by apes falls in love with a wealthy American heiress.,56.5,25.0
118887.0,Cop Land,1997,"The Sheriff of a suburban New Jersey community, populated by New York City police officers, slowly discovers the town is a front for mob connections and corruption.",78.0,25.0
119081.0,Event Horizon,1997,A rescue crew investigates a spaceship that disappeared into a black hole and has now returned...with someone or something new on-board.,65.0,25.0
120177.0,Spawn,1997,"An elite mercenary is killed, but comes back from Hell as a reluctant soldier of the Devil.",48.5,25.0
118570.0,Air Bud,1997,An unexpected player joins the school basketball team - a circus dog who escaped from a cruel master.,27.0,16.0
119896.0,Picture Perfect,1997,"A young advertising executive's life becomes increasingly complicated when, in order to impress her boss, she pretends to be engaged to a man she has just met.",58.5,25.0
119361.0,In the Company of Men,1997,"Two business executives--one an avowed misogynist, the other recently emotionally wounded by his love interest--set out to exact revenge on the female gender by seeking out the most innocent, uncorrupted girl they can find and ruining her life.",100.0,25.0
118883.0,Conspiracy Theory,1997,"A taxi driver with a penchant for conspiracy theories becomes a target after one of these theories turns out to be true. Unfortunately, to save himself, he has to figure out which theory it is.",80.0,25.0
119675.0,Mimic,1997,"Three years ago, entomologist Dr. Susan Tyler genetically created an insect to kill cockroaches carrying a virulent disease. Now, the insects are out to destroy their only predator, mankind.",70.5,25.0
118571.0,Air Force One,1997,"Communist Radicals hijack Air Force One with The U.S. President and his family on board. The Vice President negotiates from Washington D.C., while the President, a Veteran, fights to rescue the hostages on board.",66.5,25.0
99810.0,"Hunt for Red October, The",1990,"In November 1984, the Soviet Union's best submarine Captain in their newest sub violates orders and heads for the U.S. Is he trying to defect or to start a war?",90.5,25.0
102494.0,My Own Private Idaho,1991,Two best friends living on the streets of Portland as hustlers embark on a journey of self discovery and find their relationship stumbling along the way.,72.0,25.0
119360.0,In & Out,1997,A midwestern teacher questions his sexuality after a former student makes a comment about him at the Academy Awards.,75.5,25.0
119051.0,"Edge, The",1997,An intellectual billionaire and two other men struggle to band together and survive after getting stranded in the Alaskan wilderness with a blood-thirsty Kodiak Bear hunting them down.,76.5,25.0
119874.0,"Peacemaker, The",1997,A US Army colonel and a civilian woman supervising him must track down stolen Russian nuclear weapons before they're used by terrorists.,69.5,25.0
119488.0,L.A. Confidential,1997,"As corruption grows in 1950s Los Angeles, three policemen - one strait-laced, one brutal, and one sleazy - investigate a series of murders with their own brand of justice.",97.0,25.0
120102.0,Seven Years in Tibet,1997,"True story of Heinrich Harrer, an Austrian mountain climber who became friends with the Dalai Lama at the time of China's takeover of Tibet.",68.0,25.0
119468.0,Kiss the Girls,1997,Police hunting for a serial kidnapper are helped when a victim manages to escape for the first time.,73.5,25.0
120524.0,Wishmaster,1997,"A demonic djinn attempts to grant its owner three wishes, which will allow him to summon his brethren to Earth.",68.5,25.0
119174.0,"Game, The",1997,"After a wealthy banker is given an opportunity to participate in a mysterious game, his life is turned upside down when he becomes unable to distinguish between the game and reality.",94.5,25.0
120399.0,U Turn,1997,A man heading to Vegas to pay off his gambling debt before the Russian mafia kills him is forced to stop in an Arizona town where everything that can go wrong does go wrong.,58.0,25.0
120402.0,Ulee's Gold,1997,"A reclusive beekeeper slowly pulls his dysfunctional family back together, but not without having to fight his son's previous dastardly cohorts.",76.5,25.0
119349.0,"Ice Storm, The",1997,"In suburban New Canaan, Connecticut, 1973, middle class families experimenting with casual sex and substance abuse find their lives beyond their control.",92.0,25.0
118842.0,Chasing Amy,1997,"Holden and Banky are comic book artists. Everything's going good for them until they meet Alyssa, also a comic book artist. Holden falls for her, but his hopes are crushed when he finds out she's a lesbian.",61.0,25.0
119164.0,"Full Monty, The",1997,"Six unemployed steel workers form a male striptease act. The women cheer them on to go for ""the full monty"" - total nudity.",82.0,25.0
119280.0,Mrs. Brown, ,"When Queen Victoria's husband Prince Albert dies, she finds solace in her trusted servant, Mr. John Brown, but their relationship also brings scandal and turmoil.",88.0,25.0
119345.0,I Know What You Did Last Summer,1997,Four young friends bound by a tragic accident are reunited when they find themselves being stalked by a hook-wielding maniac in their small seaside town.,60.5,25.0
118971.0,The Devil's Advocate,1997,An exceptionally adept Florida lawyer is offered a job at a high-end New York City law firm with a high-end boss - the biggest opportunity of his career to date.,88.0,25.0
119324.0,"House of Yes, The",1997,A mentally unbalanced young woman - who is convinced she is Jackie Kennedy - flies into a murderous rage when her brother returns home to reveal he is engaged.,75.0,25.0
119177.0,Gattaca,1997,A genetically inferior man assumes the identity of a superior one in order to pursue his lifelong dream of space travel.,80.5,25.0
119535.0,"Life Less Ordinary, A",1997,"Upon being fired, a desperate guy kidnaps a daughter of his former boss. Two angels are sent to Earth to check if love is possible in this case.",68.0,25.0
119080.0,Eve's Bayou,1997,"What did little Eve see--and how will it haunt her? Husband, father and womanizer Louis Batiste is the head of an affluent family, but it's the women who rule this gothic world of secrets, lies and mystic forces.",83.0,25.0
83131.0,Stripes,1981,Two friends who are dissatisfied with their jobs decide to join the army for a bit of fun.,79.5,25.0
118689.0,Bean,1997,The bumbling Mr. Bean travels to America when he is given the responsibility of bringing a highly valuable painting to a Los Angeles museum.,68.0,25.0
119592.0,Mad City,1997,"A disgruntled security guard holds a school trip group hostage, while a news reporter forms a bond with him.",65.5,25.0
119978.0,"Rainmaker, The",1997,An underdog lawyer takes on a fraudulent insurance company.,82.0,25.0
118749.0,Boogie Nights,1997,The story of a young man's adventures in the California pornography industry of the late 1970s and early 1980s.,105.5,25.0
90329.0,Witness,1985,"When a young Amish boy is sole witness to a murder, policeman John Book goes into hiding in Amish country to protect him until the trial.",83.0,25.0
120201.0,Starship Troopers,1997,"Humans in a fascist, militaristic future wage war with giant alien bugs.",84.0,25.0
107282.0,"Joy Luck Club, The",1993,The life histories of four Asian women and their daughters reflect and guide each other.,83.0,25.0
120148.0,Sliding Doors,1998,"A London woman's love life and career both hinge, unknown to her, on whether or not she catches a train. We see it both ways, in parallel.",75.5,25.0
119707.0,Mortal Kombat: Annihilation,1997,A group of martial arts warriors have only six days to save the Earth from an extra-dimensional invasion.,41.5,25.0
120382.0,"Truman Show, The",1998,An insurance salesman discovers his whole life is actually a reality TV show.,91.5,25.0
120520.0,"Wings of the Dove, The",1997,"An impoverished woman who has been forced to choose between a privileged life with her wealthy aunt and her journalist lover, befriends an American heiress. When she discovers the heiress is attracted to her own lover and is dying, she sees a chance to have both the privileged life she cannot give up and the lover she cannot live without.",81.0,25.0
119994.0,Red Corner,1997,"An American attorney on business in China is wrongfully arrested and put on trial for murder, with a female defense lawyer from the country the only key to proving his innocence.",61.5,25.0
119395.0,"Jackal, The",1997,"An imprisoned I.R.A. fighter is freed to help stop a brutal, seemingly ""faceless"" assassin from completing his next job.",71.5,25.0
118617.0,Anastasia,1997,"The last surviving child of the Russian Royal Family joins two con men to reunite with her grandmother, the Dowager Empress, while the undead Rasputin seeks her death.",68.0,25.0
120483.0,"Man Who Knew Too Little, The",1997,Wallace Ritchie is mistaken for a spy and must stop a plot to assassinate international leaders at a banquet.,69.0,25.0
118583.0,Alien: Resurrection,1997,"200 years after her death, Ellen Ripley is revived as a powerful human/alien hybrid clone. Along with a crew of space pirates, she must again battle the deadly aliens and stop them from reaching Earth.",74.5,25.0
118607.0,Amistad,1997,"In 1839, the revolt of Mende captives aboard a Spanish owned ship causes a major controversy in the United States when the ship is captured off the coast of Long Island. The courts must decide whether the Mende are slaves or legally free.",74.0,25.0
118632.0,"Apostle, The",1997,"After his happy life spins out of control, a preacher from Texas changes his name, goes to Louisiana and starts preaching on the radio.",94.5,25.0
118804.0,"Butcher Boy, The",1997,The antisocial son of an alcoholic father and a bipolar mother grows up in 1960s Ireland.,68.5,25.0
118954.0,Deconstructing Harry,1997,"Suffering from writer's block and eagerly awaiting his writing award, Harry Block remembers events from his past and scenes from his best-selling books as characters, real and fictional, come back to haunt him.",82.5,25.0
119137.0,Flubber,1997,"An absent-minded professor discovers ""flubber,"" a rubber-like super-bouncy substance.",49.0,25.0
119217.0,Good Will Hunting,1997,"Will Hunting, a janitor at M.I.T., has a gift for mathematics, but needs help from a psychologist to find direction in his life.",95.5,25.0
119303.0,Home Alone 3,1997,"Alex Pruitt, an 8-year-old boy living in Chicago, must fend off international spies who seek a top-secret computer chip in his toy car.",43.0,25.0
119668.0,Midnight in the Garden of Good and Evil,1997,"A visiting city reporter's assignment suddenly revolves around the murder trial of a local millionaire, whom he befriends.",75.0,25.0
119715.0,Mouse Hunt,1997,Two stumblebum inheritors are determined to rid their antique house of a mouse who is equally determined to stay where he is.,60.5,25.0
120082.0,Scream 2,1997,"Two years after the first series of murders, as Sidney acclimates to college life, someone donning the Ghostface costume begins a new string of killings.",68.5,25.0
120255.0,"Sweet Hereafter, The",1997,"A bus crash in a small town brings a lawyer to the town to defend the families, but he discovers that everything is not what it seems.",100.0,25.0
120338.0,Titanic,1997,"A seventeen-year-old aristocrat falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic.",84.0,25.0
120347.0,Tomorrow Never Dies,1997,James Bond sets out to stop a media mogul's plan to induce war between China and the U.K in order to obtain exclusive global media coverage.,72.0,25.0
119925.0,"Postman, The",1997,A nameless drifter dons a postman's uniform and bag of mail as he begins a quest to inspire hope to the survivors living in post-apocalyptic America.,57.0,25.0
119314.0,"Horse Whisperer, The",1998,The mother of a severely traumatized daughter enlists the aid of a unique horse trainer to help the girl's equally injured horse.,73.0,25.0
119396.0,Jackie Brown,1997,A middle-aged woman finds herself in the middle of a huge conflict that will either make her a profit or cost her life.,88.0,25.0
119485.0,Kundun,1997,"From childhood to adulthood, Tibet's fourteenth Dalai Lama deals with Chinese oppression and other problems.",83.5,25.0
118715.0,"Big Lebowski, The",1998,"Jeff ""The Dude"" Lebowski, mistaken for a millionaire of the same name, seeks restitution for his ruined rug and enlists his bowling buddies to help get it.",104.0,25.0
119590.0,My Life in Pink, ,Ludovic is an innocent seven-year-old child who provokes horror in his community when he dresses in girls clothes and insists he's a girl.,92.0,25.0
119223.0,Great Expectations,1998,Modernization of Charles Dickens classic story finds the hapless Finn as a painter in New York City pursuing his unrequited and haughty childhood love.,75.0,25.0
120885.0,Wag the Dog,1997,"Shortly before an election, a spin-doctor and a Hollywood producer join efforts to fabricate a war in order to cover up a Presidential sex scandal.",94.5,25.0
118929.0,Dark City,1998,"A man struggles with memories of his past, which includes a wife he cannot remember, and a nightmarish world, no one else seems to be waking up from.",86.0,25.0
120696.0,Hard Rain,1998,The nephew of an armored-truck driver tries to prevent three million dollars from being taken by a local rival gang during a catastrophic flooding caused by a severe storm.,73.0,25.0
120693.0,Half Baked,1998,The story of three not so bright men who come up with a series of crazy schemes to get a friend out of jail.,63.0,25.0
119099.0,Fallen,1998,"Homicide detective John Hobbes witnesses the execution of serial killer Edgar Reese. Soon after the execution the killings start again, and they are very similar to Reese's style.",73.5,25.0
120185.0,Spice World,1997,World famous pop group the Spice Girls zip around London in their luxurious double decker tour bus having various adventures and performing for their fans.,37.0,25.0
118956.0,Deep Rising,1998,"A group of heavily armed hijackers board a luxury ocean liner in the South Pacific Ocean to loot it, only to do battle with a series of large-sized, tentacled, man-eating sea creatures who had already invaded the ship.",65.0,25.0
120008.0,"Replacement Killers, The",1998,"A troubled hitman seeks aid from a forger to help him get papers to China. However, the drug lord has hired replacements to finish the job, and kill the hitman.",71.0,25.0
118747.0,Blues Brothers 2000,1998,"Elwood must reunite the old band, with a few new members, and go on another ""Mission from God.""",46.5,25.0
120888.0,"Wedding Singer, The",1998,"Robbie, a singer, and Julia, a waitress, are both engaged, but to the wrong people. Fortune intervenes to help them discover each other.",81.0,25.0
120184.0,Sphere,1998,A spaceship is discovered under three hundred years' worth of coral growth at the bottom of the ocean.,72.0,25.0
119822.0,As Good as It Gets,1997,"A single mother and waitress, a misanthropic author, and a gay artist form an unlikely friendship after the artist is assaulted in a robbery.",84.5,25.0
99939.0,King of New York,1990,A drug kingpin is released from prison and seeks to take total control of the criminal underworld in order to give back to the community.,77.5,25.0
120873.0,U.S. Marshals,1998,"U.S. Marshal Samuel Gerard and his team of Marshals are assigned to track down Sheridan, who has been accused of a double-murder.",64.0,25.0
119574.0,Love and Death on Long Island,1997,Giles De'Ath (Sir John Hurt) is a widower who doesn't like anything modern. He goes to movies and falls in love with movie star Ronnie Bostock (Jason Priestly). He then investigates ...,83.0,25.0
120241.0,Suicide Kings,1997,A group of youngsters kidnap a respected Mafia figure.,76.0,25.0
120744.0,"Man in the Iron Mask, The",1998,The cruel King Louis XIV of France has a secret twin brother whom he keeps imprisoned. Can the twin be substituted for the real king?,67.5,25.0
120890.0,Wild Things,1998,A police detective uncovers a conspiracy behind a case involving a high-school guidance counselor when accusations of rape are made against him by two female students.,71.5,25.0
125454.0,Paulie,1998,"Paulie, a talking parrot, recounts his travels looking for his original owner to a Russian janitor who helps him to the end of his journey.",40.0,25.0
119250.0,Fireworks, ,"Nishi leaves the police in the face of harrowing personal and professional difficulties. Spiraling into depression, he makes questionable decisions.",81.0,25.0
119942.0,Primary Colors,1998,A man joins the political campaign of a smooth-operator candidate for President of the U.S.,84.0,25.0
120772.0,"Object of My Affection, The",1998,"A pregnant New York City social worker begins to develop romantic feelings for her gay best friend, and decides she'd rather raise her child with him, much to the dismay of her overbearing boyfriend.",60.0,25.0
120738.0,Lost in Space,1998,The Robinson family was going into space to fight for a chance for humanity. Now they are fighting to live long enough to find a way home.,53.0,25.0
120749.0,Mercury Rising,1998,Shadowy elements in the NSA target a nine-year old autistic savant for death when he is able to decipher a top secret code.,68.0,25.0
120176.0,"Spanish Prisoner, The",1997,An employee of a corporation with a lucrative secret process is tempted to betray it. But there's more to it than that.,86.5,25.0
120632.0,City of Angels,1998,"An angel on Earth, a doctor unable to believe, a patient with a secret, a love story made in Heaven.",75.5,25.0
120728.0,"Last Days of Disco, The",1998,"Story of two female Manhattan book editors fresh out of college, both finding love and themselves while frequenting the local disco.",66.0,25.0
124718.0,He Got Game,1998,A basketball player's father must try to convince him to go to a college so he can get a shorter sentence.,77.0,25.0
120906.0,Zero Effect,1998,The world's greatest detective Daryl Zero aided by his associate Steve Arlo investigates a complex and mysterious case of blackmail and missing keys for shady tycoon Gregory Stark who is less than forthcoming about what is really happening!,89.5,25.0
118755.0,"Borrowers, The",1997,A secret family of four-inch people living inside the walls of a house must save their home from an evil real estate developer.,48.0,25.0
117786.0,Mr. Nice Guy, ,"A Chinese chef accidentally gets involved with a news reporter who filmed a drug bust that went awry, and is now being chased by gangs who are trying to get the video tape.",56.5,22.0
120841.0,Species II,1998,"An astronaut gets infected with alien DNA during the first mission on Mars and runs amok on earth. Preston and Laura team up with a peaceful, genetically re-engineered Sil to track the monster down.",55.5,25.0
120609.0,"Big Hit, The",1998,"Socially anxious hitman Melvin Smiley, an expert in his lucrative field, goes on a job and falls in love with his kidnapping victim, turning his world upside down.",52.0,25.0
119683.0,"Misérables, Les",1998,"Valjean, a former criminal, has atoned for his past and now finds himself in the midst of the French Revolution, avoiding a law-obsessed policeman hell-bent on capturing him.",85.0,25.0
118866.0,Clockwatchers,1997,"The relationship between four female temps all working for the same credit company is threatened with the arrival of a new hire, who lands a permanent position one of the women was vying for.",74.0,25.0
120647.0,Deep Impact,1998,"A comet is discovered to be on a collision course with Earth. As doomsday nears, the human race prepares for the worst.",70.5,25.0
120685.0,Godzilla,1998,"A giant, reptilian monster surfaces, leaving destruction in its wake as it strides into New York City. To stop it, an earthworm scientist, his reporter ex-girlfriend, and other unlikely heroes team up to save their city.",57.5,25.0
118798.0,Bulworth,1998,A suicidally disillusioned liberal politician puts a contract out on himself and takes the opportunity to be bluntly honest with his voters by affecting the rhythms and speech of hip-hop music and culture.,71.0,25.0
120669.0,Fear and Loathing in Las Vegas,1998,An oddball journalist and his psychopathic lawyer travel to Las Vegas for a series of psychedelic escapades.,69.5,25.0
120777.0,"Opposite of Sex, The",1998,"A 16-year-old girl visits her gay half-brother and ends up seducing his boyfriend, thus wreaking havoc on all of their lives.",80.0,25.0
119313.0,Hope Floats,1998,"Birdee Calvert must choose between her morals and her heart after her husband divorces her and a charming young man, who her daughter disapproves of, comes back into her life.",69.0,25.0
119375.0,Insomnia,1997,"In a Norwegian city with a 24-hour daylight cycle a Swedish murder investigator has been brought in on a special case. Sleep deprived, he makes a horrible mistake which is discovered by the killer he has been hunting.",79.5,25.0
120787.0,"Perfect Murder, A",1998,"A wealthy Wall Street speculator discovers that his wife has a lover. He investigates him and uses the carrot and stick to make him murder his wife. Planned to detail, it seems like a perfect murder.",76.0,25.0
120828.0,Six Days Seven Nights,1998,"Robin Monroe, a New York magazine editor, and the gruff pilot Quinn Harris must put aside their mutual dislike if they are to survive after crash landing on a deserted South Seas island.",70.0,25.0
127723.0,Can't Hardly Wait,1998,Multicharacter teenage comedy about high school graduates with different agenda of life on graduation night.,70.0,25.0
139362.0,High Art,1998,A young female intern at a small magazine company and a drug-addicted lesbian photographer slowly fall in love while exploiting each other to advance their respective careers.,77.0,25.0
120762.0,Mulan,1998,"To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process.",94.5,25.0
120902.0,"X-Files: Fight the Future, The",1998,Mulder and Scully must fight the government in a conspiracy and find the truth about an alien colonization of Earth.,82.5,25.0
118998.0,Dr. Dolittle,1998,A doctor discovers that he can communicate with animals.,60.5,25.0
120780.0,Out of Sight,1998,"A career bank robber breaks out of jail, and shares a moment of mutual attraction with a U.S. Marshal he has kidnapped.",93.0,25.0
73540.0,Picnic at Hanging Rock,1975,"During a rural summer picnic, a few students and a teacher from an Australian girls' school vanish without a trace. Their absence frustrates and haunts the people left behind.",89.5,25.0
120321.0,Smoke Signals,1998,"Young Native American man Thomas is a nerd in his reservation, wearing oversize glasses and telling everyone stories no-one wants to hear. His parents died in a fire in 1976, and Thomas was...",82.5,25.0
118789.0,Buffalo '66, ,"After being released from prison, Billy is set to visit his parents with his wife, whom he does not actually have. This provokes Billy to act out, as he kidnaps a girl and forces her to act as his wife for the visit.",76.0,25.0
120591.0,Armageddon,1998,"After discovering that an asteroid the size of Texas is going to impact Earth in less than a month, NASA recruits a misfit team of deep-core drillers to save the planet.",63.0,25.0
122151.0,Lethal Weapon 4,1998,"With personal crises and age weighing in on them, LAPD officers Riggs and Murtaugh must contend with deadly Chinese triads that are trying to free their former leaders out of prison and onto American soil.",70.0,25.0
122718.0,Small Soldiers,1998,"When missile technology is used to enhance toy action figures, the toys soon begin to take their battle programming too seriously.",64.0,25.0
138704.0,Pi,1998,A paranoid mathematician searches for a key number that will unlock the universal patterns found in nature.,80.5,25.0
129387.0,There's Something About Mary,1998,"A man gets a chance to meet up with his dream girl from high school, even though his date with her back then was a complete disaster.",79.0,25.0
52077.0,Plan 9 from Outer Space,1959,"Evil aliens attack Earth and set their terrible ""Plan 9"" into action. As the aliens resurrect the dead of the Earth, the lives of the living are in danger.",50.0,25.0
20629.0,All Quiet on the Western Front,1930,"A German youth eagerly enters World War I, but his enthusiasm wanes as he gets a firsthand view of the horror.",95.5,25.0
